ws,ov,pos,md,wf1
100,25,R,5,0.861890314
100,50,R,5,0.875149217
100,75,R,5,0.876300500
150,50,R,5,0.875727298
150,75,R,5,0.876965182
50,25,R,5,0.816373392
50,50,R,5,0.787483957
50,75,R,5,0.823433369
100,25,C,4,0.851439325
100,50,C,4,0.870898616
100,75,C,4,0.830228880
150,25,C,4,0.851102296
150,75,C,4,0.877276915
150,50,C,4,0.858649217
50,25,C,5,0.828401270
50,50,C,5,0.835427016
50,75,C,5,0.833468649
100,25,L,4,0.890788978
100,50,L,4,0.914374086
100,75,L,4,0.924122221
150,25,L,4,0.944303140
150,50,L,4,0.951467653
150,75,L,4,0.951052061
50,25,L,4,0.857962137
50,50,L,4,0.866793544
50,75,L,5,0.907447735
150,25,R,4,0.787846022
100,25,R,5,0.850980831
100,50,R,5,0.874711625
100,75,R,5,0.859948853
150,50,R,5,0.876246671
150,75,R,5,0.902896162
50,25,R,5,0.802476994
50,50,R,5,0.834447754
50,75,R,5,0.831402244
100,25,C,4,0.853807855
100,50,C,4,0.869232933
100,75,C,4,0.858700066
150,25,C,4,0.913208514
150,75,C,4,0.887271391
150,50,C,4,0.854271271
50,25,C,5,0.834497043
50,50,C,5,0.835905985
50,75,C,5,0.830224468
100,25,L,4,0.937192423
100,50,L,4,0.928797084
100,75,L,4,0.923347076
150,25,L,4,0.940880465
150,50,L,4,0.942245417
150,75,L,4,0.961929060
50,25,L,4,0.869918029
50,50,L,4,0.854785111
50,75,L,5,0.922757559
150,25,R,4,0.828437906
100,25,R,5,0.836700331
100,50,R,5,0.887676357
100,75,R,5,0.859694640
150,50,R,5,0.861767772
150,75,R,5,0.874105838
50,25,R,5,0.810692501
50,50,R,5,0.852071830
50,75,R,5,0.820217830
100,25,C,4,0.888918161
100,50,C,4,0.819955603
100,75,C,4,0.850482405
150,25,C,4,0.887731684
150,75,C,4,0.853842996
150,50,C,4,0.858791712
50,25,C,5,0.832634444
50,50,C,5,0.835531217
50,75,C,5,0.826194036
100,25,L,4,0.936891860
100,50,L,4,0.922150453
100,75,L,4,0.916748841
150,25,L,4,0.904562932
150,50,L,4,0.919009812
150,75,L,4,0.943756637
50,25,L,4,0.878005986
50,50,L,4,0.838825336
50,75,L,5,0.903009900
150,25,R,4,0.772507089
100,25,R,5,0.884121908
100,50,R,5,0.869903894
100,75,R,5,0.891197365
150,50,R,5,0.874368547
150,75,R,5,0.879870978
50,25,R,5,0.809809114
50,50,R,5,0.822647314
50,75,R,5,0.806124493
100,25,C,4,0.841877961
100,50,C,4,0.835711490
100,75,C,4,0.854317214
150,25,C,4,0.881421660
150,75,C,4,0.859673365
150,50,C,4,0.861946185
50,25,C,5,0.803266722
50,50,C,5,0.833950513
50,75,C,5,0.841653667
100,25,L,4,0.932626631
100,50,L,4,0.928860058
100,75,L,4,0.926579469
150,25,L,4,0.944670286
150,50,L,4,0.929291548
150,75,L,4,0.936054834
50,25,L,4,0.842286277
50,50,L,4,0.887794877
50,75,L,5,0.919344979
150,25,R,4,0.848172592
100,25,R,5,0.850749768
100,50,R,5,0.862798241
100,75,R,5,0.879264034
150,50,R,5,0.899933877
150,75,R,5,0.883745987
50,25,R,5,0.806904261
50,50,R,5,0.798512757
50,75,R,5,0.823943300
100,25,C,4,0.862231542
100,50,C,4,0.838652769
100,75,C,4,0.840949245
150,25,C,4,0.862343823
150,75,C,4,0.869132801
150,50,C,4,0.875798562
50,25,C,5,0.850250708
50,50,C,5,0.844701052
50,75,C,5,0.839999809
100,25,L,4,0.932209094
100,50,L,4,0.942346621
100,75,L,4,0.923370744
150,25,L,4,0.958070233
150,50,L,4,0.932445081
150,75,L,4,0.929379586
50,25,L,4,0.870313519
50,50,L,4,0.857941677
50,75,L,5,0.922103286
150,25,R,4,0.842013225
100,25,R,5,0.912014796
100,50,R,5,0.867541019
100,75,R,5,0.845834784
150,50,R,5,0.872037065
150,75,R,5,0.881785959
50,25,R,5,0.822220183
50,50,R,5,0.814250071
50,75,R,5,0.818067947
100,25,C,4,0.842422212
100,50,C,4,0.859277503
100,75,C,4,0.843120024
150,25,C,4,0.842729440
150,75,C,4,0.862773036
150,50,C,4,0.844828318
50,25,C,5,0.828358420
50,50,C,5,0.828135070
50,75,C,5,0.818530102
100,25,L,4,0.932190665
100,50,L,4,0.927709485
100,75,L,4,0.945278910
150,25,L,4,0.915280811
150,50,L,4,0.939323591
150,75,L,4,0.914172927
50,25,L,4,0.867334483
50,50,L,4,0.841688569
50,75,L,5,0.908775468
150,25,R,4,0.783690500
100,25,R,5,0.868645597
100,50,R,5,0.856392442
100,75,R,5,0.876536309
150,50,R,5,0.855541663
150,75,R,5,0.919441000
50,25,R,5,0.845488097
50,50,R,5,0.804814557
50,75,R,5,0.827436975
100,25,C,4,0.866056594
100,50,C,4,0.819523021
100,75,C,4,0.846786939
150,25,C,4,0.866231727
150,75,C,4,0.868676916
150,50,C,4,0.848442451
50,25,C,5,0.819656393
50,50,C,5,0.816118183
50,75,C,5,0.843806842
100,25,L,4,0.906842697
100,50,L,4,0.915699355
100,75,L,4,0.929582264
150,25,L,4,0.979313562
150,50,L,4,0.944356616
150,75,L,4,0.937186055
50,25,L,4,0.848638885
50,50,L,4,0.867900654
50,75,L,5,0.917921355
150,25,R,4,0.800556571
100,25,R,5,0.857387580
100,50,R,5,0.857340744
100,75,R,5,0.893806989
150,50,R,5,0.881626880
150,75,R,5,0.884673899
50,25,R,5,0.802547068
50,50,R,5,0.848967869
50,75,R,5,0.840214318
100,25,C,4,0.818754851
100,50,C,4,0.838608402
100,75,C,4,0.817542990
150,25,C,4,0.844223218
150,75,C,4,0.849876461
150,50,C,4,0.867356005
50,25,C,5,0.846029633
50,50,C,5,0.812056750
50,75,C,5,0.842158557
100,25,L,4,0.913945000
100,50,L,4,0.925534863
100,75,L,4,0.923595196
150,25,L,4,0.933903613
150,50,L,4,0.915866689
150,75,L,4,0.940152851
50,25,L,4,0.849016790
50,50,L,4,0.880509661
50,75,L,5,0.921206711
150,25,R,4,0.789326317
100,25,R,5,0.861896058
100,50,R,5,0.848308526
100,75,R,5,0.852418006
150,50,R,5,0.873919482
150,75,R,5,0.878714245
50,25,R,5,0.787929066
50,50,R,5,0.815788658
50,75,R,5,0.836301107
100,25,C,4,0.865272091
100,50,C,4,0.879737294
100,75,C,4,0.856324943
150,25,C,4,0.857714505
150,75,C,4,0.866188681
150,50,C,4,0.859825796
50,25,C,5,0.822570594
50,50,C,5,0.820690833
50,75,C,5,0.817272902
100,25,L,4,0.912844923
100,50,L,4,0.938100942
100,75,L,4,0.931731246
150,25,L,4,0.930204076
150,50,L,4,0.902233638
150,75,L,4,0.952823724
50,25,L,4,0.853185920
50,50,L,4,0.876381751
50,75,L,5,0.902767069
150,25,R,4,0.825568984
100,25,R,5,0.834614159
100,50,R,5,0.871205310
100,75,R,5,0.870916010
150,50,R,5,0.868252332
150,75,R,5,0.896604125
50,25,R,5,0.812092823
50,50,R,5,0.840356263
50,75,R,5,0.824103521
100,25,C,4,0.833525490
100,50,C,4,0.851095006
100,75,C,4,0.854587578
150,25,C,4,0.845327686
150,75,C,4,0.873678977
150,50,C,4,0.895670058
50,25,C,5,0.825556796
50,50,C,5,0.842473559
50,75,C,5,0.813255243
100,25,L,4,0.910945264
100,50,L,4,0.913528817
100,75,L,4,0.926554406
150,25,L,4,0.937593636
150,50,L,4,0.936863486
150,75,L,4,0.947054284
50,25,L,4,0.837361098
50,50,L,4,0.856865485
50,75,L,5,0.920471643
150,25,R,4,0.767810253
100,25,R,5,0.832100668
100,50,R,5,0.877563102
100,75,R,5,0.852193953
150,50,R,5,0.888751171
150,75,R,5,0.858431596
50,25,R,5,0.828713968
50,50,R,5,0.837309425
50,75,R,5,0.826554323
100,25,C,4,0.828495672
100,50,C,4,0.868092034
100,75,C,4,0.855990249
150,25,C,4,0.845855774
150,75,C,4,0.868445709
150,50,C,4,0.857782940
50,25,C,5,0.824392660
50,50,C,5,0.825107511
50,75,C,5,0.820450829
100,25,L,4,0.924309246
100,50,L,4,0.920159268
100,75,L,4,0.935388421
150,25,L,4,0.968886839
150,50,L,4,0.943783951
150,75,L,4,0.928791750
50,25,L,4,0.873335226
50,50,L,4,0.877481811
50,75,L,5,0.912292794
150,25,R,4,0.782895704
100,25,R,5,0.865138690
100,50,R,5,0.852580640
100,75,R,5,0.859072148
150,50,R,5,0.887616853
150,75,R,5,0.904118195
50,25,R,5,0.821351971
50,50,R,5,0.822547590
50,75,R,5,0.790269703
100,25,C,4,0.841927279
100,50,C,4,0.824758646
100,75,C,4,0.857348750
150,25,C,4,0.874122862
150,75,C,4,0.841694694
150,50,C,4,0.842261360
50,25,C,5,0.828961952
50,50,C,5,0.827598257
50,75,C,5,0.837456072
100,25,L,4,0.916803587
100,50,L,4,0.926101691
100,75,L,4,0.923706497
150,25,L,4,0.924363264
150,50,L,4,0.939803809
150,75,L,4,0.944746795
50,25,L,4,0.892242976
50,50,L,4,0.847900097
50,75,L,5,0.902953225
150,25,R,4,0.834126208
100,25,R,5,0.874674408
100,50,R,5,0.877980813
100,75,R,5,0.867288154
150,50,R,5,0.882243678
150,75,R,5,0.871962877
50,25,R,5,0.833133100
50,50,R,5,0.819455525
50,75,R,5,0.822872520
100,25,C,4,0.805836491
100,50,C,4,0.820077437
100,75,C,4,0.862359914
150,25,C,4,0.868521987
150,75,C,4,0.784073352
150,50,C,4,0.863310809
50,25,C,5,0.837794317
50,50,C,5,0.834558096
50,75,C,5,0.832205386
100,25,L,4,0.915485228
100,50,L,4,0.921302235
100,75,L,4,0.926479914
150,25,L,4,0.914679548
150,50,L,4,0.934774344
150,75,L,4,0.951399700
50,25,L,4,0.836721176
50,50,L,4,0.860616994
50,75,L,5,0.919952011
150,25,R,4,0.860452944
100,25,R,5,0.826862116
100,50,R,5,0.870490262
100,75,R,5,0.864581021
150,50,R,5,0.862537837
150,75,R,5,0.887903291
50,25,R,5,0.823366998
50,50,R,5,0.822380193
50,75,R,5,0.806509166
100,25,C,4,0.850804401
100,50,C,4,0.877171502
100,75,C,4,0.861507542
150,25,C,4,0.888375713
150,75,C,4,0.849604824
150,50,C,4,0.845001720
50,25,C,5,0.835903930
50,50,C,5,0.834923882
50,75,C,5,0.825158048
100,25,L,4,0.931895298
100,50,L,4,0.922050532
100,75,L,4,0.912418084
150,25,L,4,0.947972717
150,50,L,4,0.937919100
150,75,L,4,0.926499159
50,25,L,4,0.850158363
50,50,L,4,0.861138597
50,75,L,5,0.899512373
150,25,R,4,0.809769967
100,25,R,5,0.890653393
100,50,R,5,0.867634959
100,75,R,5,0.879971337
150,50,R,5,0.843023253
150,75,R,5,0.909430666
50,25,R,5,0.803600209
50,50,R,5,0.835405146
50,75,R,5,0.829094495
100,25,C,4,0.836628834
100,50,C,4,0.887702749
100,75,C,4,0.833722386
150,25,C,4,0.902400599
150,75,C,4,0.849613436
150,50,C,4,0.875195437
50,25,C,5,0.811730229
50,50,C,5,0.812763789
50,75,C,5,0.823029107
100,25,L,4,0.925818496
100,50,L,4,0.924304837
100,75,L,4,0.921443894
150,25,L,4,0.961263537
150,50,L,4,0.934585333
150,75,L,4,0.936313585
50,25,L,4,0.851648152
50,50,L,4,0.860745559
50,75,L,5,0.911085547
150,25,R,4,0.792458188
100,25,R,5,0.875650404
100,50,R,5,0.902017747
100,75,R,5,0.866001929
150,50,R,5,0.877550267
150,75,R,5,0.886988591
50,25,R,5,0.809324642
50,50,R,5,0.846526474
50,75,R,5,0.819035212
100,25,C,4,0.823962739
100,50,C,4,0.842395926
100,75,C,4,0.821555573
150,25,C,4,0.878878270
150,75,C,4,0.851598956
150,50,C,4,0.876165962
50,25,C,5,0.813599135
50,50,C,5,0.828513687
50,75,C,5,0.832355564
100,25,L,4,0.934243669
100,50,L,4,0.928860568
100,75,L,4,0.930387116
150,25,L,4,0.944926136
150,50,L,4,0.939614690
150,75,L,4,0.925853689
50,25,L,4,0.849951496
50,50,L,4,0.878230294
50,75,L,5,0.914983052
150,25,R,4,0.840744874
100,25,R,5,0.881050672
100,50,R,5,0.884112025
100,75,R,5,0.878686369
150,50,R,5,0.885533753
150,75,R,5,0.881662630
50,25,R,5,0.823199726
50,50,R,5,0.842331613
50,75,R,5,0.844435061
100,25,C,4,0.860785916
100,50,C,4,0.829701156
100,75,C,4,0.814666999
150,25,C,4,0.819826069
150,75,C,4,0.861007836
150,50,C,4,0.842610057
50,25,C,5,0.820030146
50,50,C,5,0.844653709
50,75,C,5,0.819023127
100,25,L,4,0.897864626
100,50,L,4,0.935070523
100,75,L,4,0.933798667
150,25,L,4,0.940742434
150,50,L,4,0.912949395
150,75,L,4,0.947052294
50,25,L,4,0.835705565
50,50,L,4,0.872816136
50,75,L,5,0.914330934
150,25,R,4,0.790256106
100,25,R,5,0.837776187
100,50,R,5,0.857356203
100,75,R,5,0.862942471
150,50,R,5,0.893957768
150,75,R,5,0.874689592
50,25,R,5,0.788084487
50,50,R,5,0.840592374
50,75,R,5,0.813441866
100,25,C,4,0.883179446
100,50,C,4,0.847089428
100,75,C,4,0.843402663
150,25,C,4,0.825138124
150,75,C,4,0.862476771
150,50,C,4,0.833280057
50,25,C,5,0.836251775
50,50,C,5,0.814278605
50,75,C,5,0.842599362
100,25,L,4,0.930271591
100,50,L,4,0.935208826
100,75,L,4,0.939498503
150,25,L,4,0.947176157
150,50,L,4,0.931944477
150,75,L,4,0.932099805
50,25,L,4,0.851241542
50,50,L,4,0.891114325
50,75,L,5,0.915935248
150,25,R,4,0.845165022
100,25,R,5,0.871675980
100,50,R,5,0.851310969
100,75,R,5,0.871021002
150,50,R,5,0.869519822
150,75,R,5,0.885404219
50,25,R,5,0.794687036
50,50,R,5,0.796457258
50,75,R,5,0.822818009
100,25,C,4,0.845322559
100,50,C,4,0.840752424
100,75,C,4,0.869237437
150,25,C,4,0.880704529
150,75,C,4,0.854430060
150,50,C,4,0.881228600
50,25,C,5,0.847572273
50,50,C,5,0.839796800
50,75,C,5,0.839256149
100,25,L,4,0.906534441
100,50,L,4,0.921160247
100,75,L,4,0.928270586
150,25,L,4,0.923550533
150,50,L,4,0.974917125
150,75,L,4,0.943475828
50,25,L,4,0.875949690
50,50,L,4,0.871490905
50,75,L,5,0.902781015
150,25,R,4,0.878980785
100,25,R,5,0.874244278
100,50,R,5,0.854111709
100,75,R,5,0.876219718
150,50,R,5,0.894003675
150,75,R,5,0.880110602
50,25,R,5,0.838807499
50,50,R,5,0.847973238
50,75,R,5,0.824775068
100,25,C,4,0.849020534
100,50,C,4,0.872664136
100,75,C,4,0.824300956
150,25,C,4,0.826988074
150,75,C,4,0.853187228
150,50,C,4,0.897627342
50,25,C,5,0.838035053
50,50,C,5,0.833255400
50,75,C,5,0.821591434
100,25,L,4,0.943365858
100,50,L,4,0.937101551
100,75,L,4,0.930029163
150,25,L,4,0.922284070
150,50,L,4,0.943534293
150,75,L,4,0.947349231
50,25,L,4,0.838798943
50,50,L,4,0.872452822
50,75,L,5,0.916686774
150,25,R,4,0.808576961
100,25,R,5,0.841841927
100,50,R,5,0.868857227
100,75,R,5,0.880723440
150,50,R,5,0.888686929
150,75,R,5,0.891071888
50,25,R,5,0.835895530
50,50,R,5,0.815442530
50,75,R,5,0.811762193
100,25,C,4,0.870280221
100,50,C,4,0.852988268
100,75,C,4,0.852319937
150,25,C,4,0.841505255
150,75,C,4,0.852560690
150,50,C,4,0.852278087
50,25,C,5,0.822726844
50,50,C,5,0.825917159
50,75,C,5,0.820838130
100,25,L,4,0.934470433
100,50,L,4,0.922692946
100,75,L,4,0.943727162
150,25,L,4,0.933933929
150,50,L,4,0.930271605
150,75,L,4,0.940489158
50,25,L,4,0.883975856
50,50,L,4,0.819885283
50,75,L,5,0.914896361
150,25,R,4,0.835330557
100,25,R,5,0.862630502
100,50,R,5,0.863115558
100,75,R,5,0.866791004
150,50,R,5,0.885392956
150,75,R,5,0.890188299
50,25,R,5,0.821971031
50,50,R,5,0.799339795
50,75,R,5,0.831376680
100,25,C,4,0.884435609
100,50,C,4,0.862475968
100,75,C,4,0.859552090
150,25,C,4,0.791648672
150,75,C,4,0.870451641
150,50,C,4,0.768170781
50,25,C,5,0.844798094
50,50,C,5,0.848146453
50,75,C,5,0.846244547
100,25,L,4,0.923770797
100,50,L,4,0.932476831
100,75,L,4,0.932452806
150,25,L,4,0.937327476
150,50,L,4,0.928459100
150,75,L,4,0.953164108
50,25,L,4,0.851484153
50,50,L,4,0.842617712
50,75,L,5,0.911207790
150,25,R,4,0.747800256
100,25,R,5,0.885889891
100,50,R,5,0.856714635
100,75,R,5,0.878615592
150,50,R,5,0.872331171
150,75,R,5,0.877946357
50,25,R,5,0.831936810
50,50,R,5,0.821833938
50,75,R,5,0.834430534
100,25,C,4,0.878161041
100,50,C,4,0.846306935
100,75,C,4,0.868009683
150,25,C,4,0.880492509
150,75,C,4,0.872656475
150,50,C,4,0.885416233
50,25,C,5,0.818795402
50,50,C,5,0.831500108
50,75,C,5,0.816460640
100,25,L,4,0.938544821
100,50,L,4,0.945641103
100,75,L,4,0.931620393
150,25,L,4,0.946242261
150,50,L,4,0.952872322
150,75,L,4,0.949182158
50,25,L,4,0.832833926
50,50,L,4,0.848832288
50,75,L,5,0.918208740
150,25,R,4,0.840169816
100,25,R,5,0.880957546
100,50,R,5,0.877233708
100,75,R,5,0.871585721
150,50,R,5,0.859037539
150,75,R,5,0.864798572
50,25,R,5,0.829374668
50,50,R,5,0.835312138
50,75,R,5,0.839413628
100,25,C,4,0.831725667
100,50,C,4,0.825445372
100,75,C,4,0.866351757
150,25,C,4,0.871731279
150,75,C,4,0.872548449
150,50,C,4,0.854134196
50,25,C,5,0.844971578
50,50,C,5,0.820347552
50,75,C,5,0.825666366
100,25,L,4,0.891054478
100,50,L,4,0.919175211
100,75,L,4,0.922857224
150,25,L,4,0.938067039
150,50,L,4,0.941829266
150,75,L,4,0.940113018
50,25,L,4,0.859783891
50,50,L,4,0.858507183
50,75,L,5,0.912694105
150,25,R,4,0.824121352
100,25,R,5,0.858859860
100,50,R,5,0.847594323
100,75,R,5,0.880671192
150,50,R,5,0.852659956
150,75,R,5,0.887275723
50,25,R,5,0.816578855
50,50,R,5,0.799646841
50,75,R,5,0.822464048
100,25,C,4,0.865784572
100,50,C,4,0.873270536
100,75,C,4,0.828887504
150,25,C,4,0.799784060
150,75,C,4,0.872003208
150,50,C,4,0.893347136
50,25,C,5,0.826060380
50,50,C,5,0.829630948
50,75,C,5,0.822336141
100,25,L,4,0.928633851
100,50,L,4,0.918393884
100,75,L,4,0.926498927
150,25,L,4,0.920860805
150,50,L,4,0.928466538
150,75,L,4,0.936133399
50,25,L,4,0.868875141
50,50,L,4,0.846082496
50,75,L,5,0.905486541
150,25,R,4,0.838093228
100,25,R,5,0.855336656
100,50,R,5,0.882023066
100,75,R,5,0.874612779
150,50,R,5,0.899735718
150,75,R,5,0.910718265
50,25,R,5,0.830863343
50,50,R,5,0.808285636
50,75,R,5,0.824569334
100,25,C,4,0.834733955
100,50,C,4,0.866782594
100,75,C,4,0.852998945
150,25,C,4,0.868033480
150,75,C,4,0.861449507
150,50,C,4,0.853297619
50,25,C,5,0.832216359
50,50,C,5,0.812141528
50,75,C,5,0.822448394
100,25,L,4,0.938699195
100,50,L,4,0.902544744
100,75,L,4,0.936910317
150,25,L,4,0.936990676
150,50,L,4,0.938771252
150,75,L,4,0.935077114
50,25,L,4,0.894603130
50,50,L,4,0.837420458
50,75,L,5,0.915543149
150,25,R,4,0.830036333
100,25,R,5,0.871655182
100,50,R,5,0.871972647
100,75,R,5,0.855762385
150,50,R,5,0.866875081
150,75,R,5,0.891064302
50,25,R,5,0.841090897
50,50,R,5,0.819306138
50,75,R,5,0.814941208
100,25,C,4,0.846664116
100,50,C,4,0.870027545
100,75,C,4,0.846611961
150,25,C,4,0.879563556
150,75,C,4,0.859839214
150,50,C,4,0.892789167
50,25,C,5,0.822663753
50,50,C,5,0.839685318
50,75,C,5,0.838793110
100,25,L,4,0.929717806
100,50,L,4,0.922138988
100,75,L,4,0.924709017
150,25,L,4,0.944313448
150,50,L,4,0.916297718
150,75,L,4,0.917465753
50,25,L,4,0.829805054
50,50,L,4,0.862833893
50,75,L,5,0.899605963
150,25,R,4,0.784137275
100,25,R,5,0.868839098
100,50,R,5,0.854318017
100,75,R,5,0.862948071
150,50,R,5,0.878154297
150,75,R,5,0.869395134
50,25,R,5,0.810232180
50,50,R,5,0.829401659
50,75,R,5,0.820564998
100,25,C,4,0.859657897
100,50,C,4,0.831627505
100,75,C,4,0.849483078
150,25,C,4,0.861388317
150,75,C,4,0.856343634
150,50,C,4,0.829204761
50,25,C,5,0.838378281
50,50,C,5,0.830512015
50,75,C,5,0.841337434
100,25,L,4,0.932071618
100,50,L,4,0.940020363
100,75,L,4,0.934405297
150,25,L,4,0.951965816
150,50,L,4,0.930454683
150,75,L,4,0.943401098
50,25,L,4,0.812121481
50,50,L,4,0.875258174
50,75,L,5,0.912608622
150,25,R,4,0.787097798
100,25,R,5,0.876969197
100,50,R,5,0.852426631
100,75,R,5,0.880436891
150,50,R,5,0.889230741
150,75,R,5,0.880441778
50,25,R,5,0.806514451
50,50,R,5,0.851983409
50,75,R,5,0.821068892
100,25,C,4,0.867652977
100,50,C,4,0.862651489
100,75,C,4,0.842451440
150,25,C,4,0.845162252
150,75,C,4,0.794684394
150,50,C,4,0.873807321
50,25,C,5,0.837453656
50,50,C,5,0.834076113
50,75,C,5,0.828770806
100,25,L,4,0.904028463
100,50,L,4,0.931819338
100,75,L,4,0.939521125
150,25,L,4,0.940725170
150,50,L,4,0.926114307
150,75,L,4,0.931118516
50,25,L,4,0.878894403
50,50,L,4,0.871807819
50,75,L,5,0.910008884
150,25,R,4,0.814621193
100,25,R,5,0.871065431
100,50,R,5,0.854821375
100,75,R,5,0.859502364
150,50,R,5,0.817502108
150,75,R,5,0.895049809
50,25,R,5,0.836527943
50,50,R,5,0.810735844
50,75,R,5,0.804363946
100,25,C,4,0.871397973
100,50,C,4,0.843460168
100,75,C,4,0.819069762
150,25,C,4,0.831194291
150,75,C,4,0.863757760
150,50,C,4,0.830169449
50,25,C,5,0.831183906
50,50,C,5,0.829565477
50,75,C,5,0.833226115
100,25,L,4,0.918915999
100,50,L,4,0.931854004
100,75,L,4,0.943057933
150,25,L,4,0.951198701
150,50,L,4,0.938741043
150,75,L,4,0.952471855
50,25,L,4,0.828414126
50,50,L,4,0.879686844
50,75,L,5,0.914607940
150,25,R,4,0.743948645
100,25,R,5,0.876427140
100,50,R,5,0.866049684
100,75,R,5,0.859004765
150,50,R,5,0.885310903
150,75,R,5,0.897319725
50,25,R,5,0.812656277
50,50,R,5,0.830477267
50,75,R,5,0.826364575
100,25,C,4,0.836814071
100,50,C,4,0.848655509
100,75,C,4,0.871317689
150,25,C,4,0.888062782
150,75,C,4,0.871713826
150,50,C,4,0.841033878
50,25,C,5,0.815225201
50,50,C,5,0.829308620
50,75,C,5,0.835747849
100,25,L,4,0.924173257
100,50,L,4,0.935042655
100,75,L,4,0.907411866
150,25,L,4,0.944031182
150,50,L,4,0.933701018
150,75,L,4,0.931105552
50,25,L,4,0.846835150
50,50,L,4,0.882542845
50,75,L,5,0.905579898
150,25,R,4,0.829413413
100,25,R,5,0.879592149
100,50,R,5,0.847604719
100,75,R,5,0.865537793
150,50,R,5,0.889413119
150,75,R,5,0.861398474
50,25,R,5,0.782615224
50,50,R,5,0.813717686
50,75,R,5,0.825954776
100,25,C,4,0.838351460
100,50,C,4,0.836214263
100,75,C,4,0.844269030
150,25,C,4,0.827479267
150,75,C,4,0.861561705
150,50,C,4,0.842725443
50,25,C,5,0.830801150
50,50,C,5,0.814174044
50,75,C,5,0.832120434
100,25,L,4,0.931361540
100,50,L,4,0.922208071
100,75,L,4,0.932034697
150,25,L,4,0.948165084
150,50,L,4,0.924949344
150,75,L,4,0.946808016
50,25,L,4,0.877116471
50,50,L,4,0.855730852
50,75,L,5,0.913847992
150,25,R,4,0.812262578
100,25,R,5,0.854486663
100,50,R,5,0.881724023
100,75,R,5,0.890944997
150,50,R,5,0.880549342
150,75,R,5,0.874625970
50,25,R,5,0.813455869
50,50,R,5,0.828102131
50,75,R,5,0.848804351
100,25,C,4,0.844520313
100,50,C,4,0.861650960
100,75,C,4,0.861136407
150,25,C,4,0.826804766
150,75,C,4,0.880714650
150,50,C,4,0.831969906
50,25,C,5,0.839661950
50,50,C,5,0.802944635
50,75,C,5,0.834273876
100,25,L,4,0.904975928
100,50,L,4,0.924395808
100,75,L,4,0.933898824
150,25,L,4,0.925401204
150,50,L,4,0.963225677
150,75,L,4,0.923884200
50,25,L,4,0.849257190
50,50,L,4,0.875952350
50,75,L,5,0.924276350
150,25,R,4,0.812315230
100,25,R,5,0.879958374
100,50,R,5,0.864528269
100,75,R,5,0.859635637
150,50,R,5,0.888622776
150,75,R,5,0.877170138
50,25,R,5,0.815140023
50,50,R,5,0.809516659
50,75,R,5,0.810148712
100,25,C,4,0.855721893
100,50,C,4,0.877944991
100,75,C,4,0.791761447
150,25,C,4,0.765372197
150,75,C,4,0.877964019
150,50,C,4,0.850899415
50,25,C,5,0.818984872
50,50,C,5,0.832999528
50,75,C,5,0.834137734
100,25,L,4,0.923495250
100,50,L,4,0.947662791
100,75,L,4,0.927799916
150,25,L,4,0.944853796
150,50,L,4,0.935350454
150,75,L,4,0.952874340
50,25,L,4,0.849990449
50,50,L,4,0.834353027
50,75,L,5,0.908208559
150,25,R,4,0.772620514
100,25,R,5,0.860916591
100,50,R,5,0.877620726
100,75,R,5,0.870897821
150,50,R,5,0.897283364
150,75,R,5,0.875131346
50,25,R,5,0.825752865
50,50,R,5,0.839486719
50,75,R,5,0.831769340
100,25,C,4,0.835929688
100,50,C,4,0.841411887
100,75,C,4,0.830198504
150,25,C,4,0.857400080
150,75,C,4,0.863559277
150,50,C,4,0.851234359
50,25,C,5,0.827384081
50,50,C,5,0.821387327
50,75,C,5,0.828308204
100,25,L,4,0.921208387
100,50,L,4,0.950301469
100,75,L,4,0.921430520
150,25,L,4,0.940896674
150,50,L,4,0.937568562
150,75,L,4,0.937527613
50,25,L,4,0.853047343
50,50,L,4,0.836273212
50,75,L,5,0.910533322
150,25,R,4,0.805290665
100,25,R,5,0.862121194
100,50,R,5,0.861548743
100,75,R,5,0.875625147
150,50,R,5,0.883046892
150,75,R,5,0.881599221
50,25,R,5,0.793184195
50,50,R,5,0.839585585
50,75,R,5,0.815384356
100,25,C,4,0.877031971
100,50,C,4,0.868254569
100,75,C,4,0.831875227
150,25,C,4,0.867034846
150,75,C,4,0.833398689
150,50,C,4,0.870387250
50,25,C,5,0.838605649
50,50,C,5,0.835020542
50,75,C,5,0.849190804
100,25,L,4,0.944331839
100,50,L,4,0.923900873
100,75,L,4,0.921124561
150,25,L,4,0.954713867
150,50,L,4,0.953897497
150,75,L,4,0.937533851
50,25,L,4,0.883007877
50,50,L,4,0.878232472
50,75,L,5,0.906613580
150,25,R,4,0.808007155
100,25,R,5,0.866208599
100,50,R,5,0.877266337
100,75,R,5,0.881042350
150,50,R,5,0.914079010
150,75,R,5,0.900196990
50,25,R,5,0.836929429
50,50,R,5,0.832534985
50,75,R,5,0.820798468
100,25,C,4,0.885075136
100,50,C,4,0.839129281
100,75,C,4,0.834367234
150,25,C,4,0.851839805
150,75,C,4,0.844539396
150,50,C,4,0.837780818
50,25,C,5,0.826446889
50,50,C,5,0.836054790
